# frequency amplitude_GR amplitude_mod_GR
1.251100000000000136e+03 5.793581539152426202e-37 8.186698510034781745e-35
1.251200000000000045e+03 5.777204961271575245e-37 8.166694395384604557e-35
1.251300000000000182e+03 5.760874707237139168e-37 8.146739207811701059e-35
1.251400000000000091e+03 5.744590645959720264e-37 8.126832827513479242e-35
1.251500000000000000e+03 5.728352646716514729e-37 8.106975134978325649e-35
1.251600000000000136e+03 5.712160579157460855e-37 8.087166010989293784e-35
1.251700000000000045e+03 5.696014313300649390e-37 8.067405336621304128e-35
1.251800000000000182e+03 5.679913719531631964e-37 8.047692993240441734e-35
1.251900000000000091e+03 5.663858668605547605e-37 8.028028862505507501e-35
1.252000000000000000e+03 5.647849031637506632e-37 8.008412826361588571e-35
1.252100000000000136e+03 5.631884680114713315e-37 7.988844767047903427e-35
1.252200000000000045e+03 5.615965485882263473e-37 7.969324567088717701e-35
1.252300000000000182e+03 5.600091321150951447e-37 7.949852109298058932e-35
1.252400000000000091e+03 5.584262058492561030e-37 7.930427276776926198e-35
1.252500000000000000e+03 5.568477570840428412e-37 7.911049952913387404e-35
1.252600000000000136e+03 5.552737731486062808e-37 7.891720021380487044e-35
1.252700000000000045e+03 5.537042414080638189e-37 7.872437366137106833e-35
1.252800000000000182e+03 5.521391492633559184e-37 7.853201871426994950e-35
1.252900000000000091e+03 5.505784841507626710e-37 7.834013421775654953e-35
1.253000000000000000e+03 5.490222335427165687e-37 7.814871901995442193e-35
1.253100000000000136e+03 5.474703849463551179e-37 7.795777197176300024e-35
1.253200000000000045e+03 5.459229259049459243e-37 7.776729192694882475e-35
1.253300000000000182e+03 5.443798439964044779e-37 7.757727774204741998e-35
1.253400000000000091e+03 5.428411268343093856e-37 7.738772827643240172e-35
1.253500000000000000e+03 5.413067620668087933e-37 7.719864239223993396e-35
1.253600000000000136e+03 5.397767373774337412e-37 7.701001895442408723e-35
1.253700000000000045e+03 5.382510404842284298e-37 7.682185683069940620e-35
1.253800000000000182e+03 5.367296591402996398e-37 7.663415489157499282e-35
1.253900000000000091e+03 5.352125811332193692e-37 7.644691201031586878e-35
1.254000000000000000e+03 5.336997942852287155e-37 7.626012706295642489e-35
1.254100000000000136e+03 5.321912864530926273e-37 7.607379892828970866e-35
1.254200000000000045e+03 5.306870455277430902e-37 7.588792648784418188e-35
1.254300000000000182e+03 5.291870594346407855e-37 7.570250862590654610e-35
1.254400000000000091e+03 5.276913161331764742e-37 7.551754422948422764e-35
1.254500000000000000e+03 5.261998036170691556e-37 7.533303218832664216e-35
1.254600000000000136e+03 5.247125099137650292e-37 7.514897139489024556e-35
1.254700000000000045e+03 5.232294230847765183e-37 7.496536074435793823e-35
1.254800000000000182e+03 5.217505312254714556e-37 7.478219913462405487e-35
1.254900000000000091e+03 5.202758224647022373e-37 7.459948546627286471e-35
1.255000000000000000e+03 5.188052849650407753e-37 7.441721864258919844e-35
1.255100000000000136e+03 5.173389069225420418e-37 7.423539756954711569e-35
1.255200000000000045e+03 5.158766765667020561e-37 7.405402115580373631e-35
1.255300000000000182e+03 5.144185821604021746e-37 7.387308831269543431e-35
1.255400000000000091e+03 5.129646119995829298e-37 7.369259795421759971e-35
1.255500000000000000e+03 5.115147544133216239e-37 7.351254899702870116e-35
1.255600000000000136e+03 5.100689977638702491e-37 7.333294036045005070e-35
1.255700000000000045e+03 5.086273304464460089e-37 7.315377096645696228e-35
1.255800000000000182e+03 5.071897408888862817e-37 7.297503973964963998e-35
1.255900000000000091e+03 5.057562175520045991e-37 7.279674560728134901e-35
1.256000000000000000e+03 5.043267489291646742e-37 7.261888749922573305e-35
1.256100000000000136e+03 5.029013235462528387e-37 7.244146434797824694e-35
1.256200000000000045e+03 5.014799299618911961e-37 7.226447508866669802e-35
1.256300000000000182e+03 5.000625567667244106e-37 7.208791865900689963e-35
1.256400000000000091e+03 4.986491925840119756e-37 7.191179399933933072e-35
1.256500000000000000e+03 4.972398260690413746e-37 7.173610005258983557e-35
1.256600000000000136e+03 4.958344459091802836e-37 7.156083576427421023e-35
1.256700000000000045e+03 4.944330408239153262e-37 7.138600008250045831e-35
1.256800000000000182e+03 4.930355995646486929e-37 7.121159195795197400e-35
1.256900000000000091e+03 4.916421109146912087e-37 7.103761034389132662e-35
1.257000000000000000e+03 4.902525636888410385e-37 7.086405419612773853e-35
1.257100000000000136e+03 4.888669467338626967e-37 7.069092247305191649e-35
1.257200000000000045e+03 4.874852489279394642e-37 7.051821413559683694e-35
1.257300000000000182e+03 4.861074591807300184e-37 7.034592814724290972e-35
1.257400000000000091e+03 4.847335664333906496e-37 7.017406347401761462e-35
1.257500000000000000e+03 4.833635596581840357e-37 7.000261908447073018e-35
1.257600000000000136e+03 4.819974278588162609e-37 6.983159394969527746e-35
1.257700000000000045e+03 4.806351600699572215e-37 6.966098704329605626e-35
1.257800000000000182e+03 4.792767453573740972e-37 6.949079734139669056e-35
1.257900000000000091e+03 4.779221728177633844e-37 6.932102382263124668e-35
1.258000000000000000e+03 4.765714315787129763e-37 6.915166546813733759e-35
1.258100000000000136e+03 4.752245107985496486e-37 6.898272126154828632e-35
1.258200000000000045e+03 4.738813996663342980e-37 6.881419018899316876e-35
1.258300000000000182e+03 4.725420874017200359e-37 6.864607123908334293e-35
1.258400000000000091e+03 4.712065632547461345e-37 6.847836340290313704e-35
1.258500000000000000e+03 4.698748165061487354e-37 6.831106567402623889e-35
1.258600000000000136e+03 4.685468364667323330e-37 6.814417704847613897e-35
1.258700000000000045e+03 4.672226124777889804e-37 6.797769652475159653e-35
1.258800000000000182e+03 4.659021339104474713e-37 6.781162310378531868e-35
1.258900000000000091e+03 4.645853901664516158e-37 6.764595578899349204e-35
1.259000000000000000e+03 4.632723706768748912e-37 6.748069358619058568e-35
1.259100000000000136e+03 4.619630649033563446e-37 6.731583550367091324e-35
1.259200000000000045e+03 4.606574623369245772e-37 6.715138055213157176e-35
1.259300000000000182e+03 4.593555524985488343e-37 6.698732774470585122e-35
1.259400000000000091e+03 4.580573249387137021e-37 6.682367609693807852e-35
1.259500000000000000e+03 4.567627692376768621e-37 6.666042462679708819e-35
1.259600000000000136e+03 4.554718750050680931e-37 6.649757235465125877e-35
1.259700000000000045e+03 4.541846318799334552e-37 6.633511830327119625e-35
1.259800000000000182e+03 4.529010295307684488e-37 6.617306149783009760e-35
1.259900000000000091e+03 4.516210576550018371e-37 6.601140096587051225e-35
1.260000000000000000e+03 4.503447059795430613e-37 6.585013573733919493e-35
1.260100000000000136e+03 4.490719642602817660e-37 6.568926484455423069e-35
1.260200000000000045e+03 4.478028222820229842e-37 6.552878732220132508e-35
1.260300000000000182e+03 4.465372698586057413e-37 6.536870220733800574e-35
1.260400000000000091e+03 4.452752968326297652e-37 6.520900853937976681e-35
1.260500000000000000e+03 4.440168930754334354e-37 6.504970536009335491e-35
1.260600000000000136e+03 4.427620484870725688e-37 6.489079171359857595e-35
1.260700000000000045e+03 4.415107529961450186e-37 6.473226664635632115e-35
1.260800000000000182e+03 4.402629965598020341e-37 6.457412920716450441e-35
1.260900000000000091e+03 4.390187691635773708e-37 6.441637844715273822e-35
1.261000000000000000e+03 4.377780608214353999e-37 6.425901341978015259e-35
1.261100000000000136e+03 4.365408615754308321e-37 6.410203318081496453e-35
1.261200000000000045e+03 4.353071614960292823e-37 6.394543678835387159e-35
1.261300000000000182e+03 4.340769506816161493e-37 6.378922330279073773e-35
1.261400000000000091e+03 4.328502192586615748e-37 6.363339178682525312e-35
1.261500000000000000e+03 4.316269573817018186e-37 6.347794130546292341e-35
1.261600000000000136e+03 4.304071552328743637e-37 6.332287092598342423e-35
1.261700000000000045e+03 4.291908030224299182e-37 6.316817971797388243e-35
1.261800000000000182e+03 4.279778909880047550e-37 6.301386675327935510e-35
1.261900000000000091e+03 4.267684093951884240e-37 6.285993110604232237e-35
1.262000000000000000e+03 4.255623485368918097e-37 6.270637185265794527e-35
1.262100000000000136e+03 4.243596987335541877e-37 6.255318807178891567e-35
1.262200000000000045e+03 4.231604503330102538e-37 6.240037884435686064e-35
1.262300000000000182e+03 4.219645937105003984e-37 6.224794325354032185e-35
1.262400000000000091e+03 4.207721192684233078e-37 6.209588038476006602e-35
1.262500000000000000e+03 4.195830174363832394e-37 6.194418932567984406e-35
1.262600000000000136e+03 4.183972786709856383e-37 6.179286916619496225e-35
1.262700000000000045e+03 4.172148934560299107e-37 6.164191899844317648e-35
1.262800000000000182e+03 4.160358523019854784e-37 6.149133791676826777e-35
1.262900000000000091e+03 4.148601457464384647e-37 6.134112501775260728e-35
1.263000000000000000e+03 4.136877643536328974e-37 6.119127940018307320e-35
1.263100000000000136e+03 4.125186987145599960e-37 6.104180016505820304e-35
1.263200000000000045e+03 4.113529394468041538e-37 6.089268641557729948e-35
1.263300000000000182e+03 4.101904771945018437e-37 6.074393725713735133e-35
1.263400000000000091e+03 4.090313026283603281e-37 6.059555179733325802e-35
1.263500000000000000e+03 4.078754064453614827e-37 6.044752914593904545e-35
1.263600000000000136e+03 4.067227793689089659e-37 6.029986841491540317e-35
1.263700000000000045e+03 4.055734121486189077e-37 6.015256871839831976e-35
1.263800000000000182e+03 4.044272955603247542e-37 6.000562917269457124e-35
1.263900000000000091e+03 4.032844204059446317e-37 5.985904889627728427e-35
1.264000000000000000e+03 4.021447775135343009e-37 5.971282700978512360e-35
1.264100000000000136e+03 4.010083577368758848e-37 5.956696263599715745e-35
1.264200000000000045e+03 3.998751519559279795e-37 5.942145489986145602e-35
1.264300000000000182e+03 3.987451510761708268e-37 5.927630292845114061e-35
1.264400000000000091e+03 3.976183460291136379e-37 5.913150585099723722e-35
1.264500000000000000e+03 3.964947277716069417e-37 5.898706279884374201e-35
1.264600000000000136e+03 3.953742872864664244e-37 5.884297290548729586e-35
1.264700000000000045e+03 3.942570155817456036e-37 5.869923530652948081e-35
1.264800000000000182e+03 3.931429036910600679e-37 5.855584913969767838e-35
1.264900000000000091e+03 3.920319426734273620e-37 5.841281354483417535e-35
1.265000000000000000e+03 3.909241236130729600e-37 5.827012766388151698e-35
1.265100000000000136e+03 3.898194376196943687e-37 5.812779064090165475e-35
1.265200000000000045e+03 3.887178758277335504e-37 5.798580162202708819e-35
1.265300000000000182e+03 3.876194293971420020e-37 5.784415975550835458e-35
1.265400000000000091e+03 3.865240895126768156e-37 5.770286419167092257e-35
1.265500000000000000e+03 3.854318473840981291e-37 5.756191408292454689e-35
1.265600000000000136e+03 3.843426942460322301e-37 5.742130858375631915e-35
1.265700000000000045e+03 3.832566213579789901e-37 5.728104685072873275e-35
1.265800000000000182e+03 3.821736200039901300e-37 5.714112804245911331e-35
1.265900000000000091e+03 3.810936814931282679e-37 5.700155131964902972e-35
1.266000000000000000e+03 3.800167971585986040e-37 5.686231584502696874e-35
1.266100000000000136e+03 3.789429583586274257e-37 5.672342078340523279e-35
1.266200000000000045e+03 3.778721564754632446e-37 5.658486530161426476e-35
1.266300000000000182e+03 3.768043829160601897e-37 5.644664856854624619e-35
1.266400000000000091e+03 3.757396291115317187e-37 5.630876975512030851e-35
1.266500000000000000e+03 3.746778865173003770e-37 5.617122803428968540e-35
1.266600000000000136e+03 3.736191466130138556e-37 5.603402258103801368e-35
1.266700000000000045e+03 3.725634009022673163e-37 5.589715257235933032e-35
1.266800000000000182e+03 3.715106409128984397e-37 5.576061718727643969e-35
1.266900000000000091e+03 3.704608581966443925e-37 5.562441560681952074e-35
1.267000000000000000e+03 3.694140443292037606e-37 5.548854701402877841e-35
1.267100000000000136e+03 3.683701909099448002e-37 5.535301059393444064e-35
1.267200000000000045e+03 3.673292895622707710e-37 5.521780553358111258e-35
1.267300000000000182e+03 3.662913319330708087e-37 5.508293102199037932e-35
1.267400000000000091e+03 3.652563096930706415e-37 5.494838625018463622e-35
1.267500000000000000e+03 3.642242145364050317e-37 5.481417041115687598e-35
1.267600000000000136e+03 3.631950381807703734e-37 5.468028269988101620e-35
1.267700000000000045e+03 3.621687723673415031e-37 5.454672231330714191e-35
1.267800000000000182e+03 3.611454088606926857e-37 5.441348845035310231e-35
1.267900000000000091e+03 3.601249394485778636e-37 5.428058031189277207e-35
1.268000000000000000e+03 3.591073559421289001e-37 5.414799710076548078e-35
1.268100000000000136e+03 3.580926501755826656e-37 5.401573802176012610e-35
1.268200000000000045e+03 3.570808140063378335e-37 5.388380228161723705e-35
1.268300000000000182e+03 3.560718393148207828e-37 5.375218908902005776e-35
1.268400000000000091e+03 3.550657180044260454e-37 5.362089765458927672e-35
1.268500000000000000e+03 3.540624420014423039e-37 5.348992719087854723e-35
1.268600000000000136e+03 3.530620032550161425e-37 5.335927691237162222e-35
1.268700000000000045e+03 3.520643937371723849e-37 5.322894603548417171e-35
1.268800000000000182e+03 3.510696054425474022e-37 5.309893377854198376e-35
1.268900000000000091e+03 3.500776303885170304e-37 5.296923936179424272e-35
1.269000000000000000e+03 3.490884606149799505e-37 5.283986200739423194e-35
1.269100000000000136e+03 3.481020881843818692e-37 5.271080093940274416e-35
1.269200000000000045e+03 3.471185051816332058e-37 5.258205538378288568e-35
1.269300000000000182e+03 3.461377037141804216e-37 5.245362456840116684e-35
1.269400000000000091e+03 3.451596759115417943e-37 5.232550772300023982e-35
1.269500000000000000e+03 3.441844139257730217e-37 5.219770407922623568e-35
1.269600000000000136e+03 3.432119099309497913e-37 5.207021287059517307e-35
1.269700000000000045e+03 3.422421561235026277e-37 5.194303333251593328e-35
1.269800000000000182e+03 3.412751447216623773e-37 5.181616470224996566e-35
1.269900000000000091e+03 3.403108679659418487e-37 5.168960621894608701e-35
1.270000000000000000e+03 3.393493181187379471e-37 5.156335712361161576e-35
1.270100000000000136e+03 3.383904874643127556e-37 5.143741665911143107e-35
1.270200000000000045e+03 3.374343683087725711e-37 5.131178407016540707e-35
1.270300000000000182e+03 3.364809529799900597e-37 5.118645860334400807e-35
1.270400000000000091e+03 3.355302338276409658e-37 5.106143950706943258e-35
1.270500000000000000e+03 3.345822032229255597e-37 5.093672603159643345e-35
1.270600000000000136e+03 3.336368535587565663e-37 5.081231742902489066e-35
1.270700000000000045e+03 3.326941772495109321e-37 5.068821295328340046e-35
1.270800000000000182e+03 3.317541667310863713e-37 5.056441186013065457e-35
1.270900000000000091e+03 3.308168144606426915e-37 5.044091340714055821e-35
1.271000000000000000e+03 3.298821129169041927e-37 5.031771685371907919e-35
1.271100000000000136e+03 3.289500545996913484e-37 5.019482146107454820e-35
1.271200000000000045e+03 3.280206320302578247e-37 5.007222649223944712e-35
1.271300000000000182e+03 3.270938377507195109e-37 4.994993121203079869e-35
1.271400000000000091e+03 3.261696643246327136e-37 4.982793488708948821e-35
1.271500000000000000e+03 3.252481043364037263e-37 4.970623678583988344e-35
1.271600000000000136e+03 3.243291503914862801e-37 4.958483617850284557e-35
1.271700000000000045e+03 3.234127951162492415e-37 4.946373233708641734e-35
1.271800000000000182e+03 3.224990311579426600e-37 4.934292453538215599e-35
1.271900000000000091e+03 3.215878511846743819e-37 4.922241204896558232e-35
1.272000000000000000e+03 3.206792478850680193e-37 4.910219415516958127e-35
1.272100000000000136e+03 3.197732139688335438e-37 4.898227013312484627e-35
1.272200000000000045e+03 3.188697421660309817e-37 4.886263926370940669e-35
